Docket Number,Violation Date,Violation Address,City,State,Issuing Department Code,Imposed Fine Detailed,result_num,osm_id,display_name,category,type,latlong,community,area,shape_area,perimeter,area_num_1,area_numbe,comarea_id,comarea,shape_len
21DT001122,2021-02-20,4045 W LAWRENCE ,Chicago,IL,TRANPORT,$150.00,"0","162459861","Dunkin', 4045, West Lawrence Avenue, Mayfair, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",amenity,fast_food,"41.9679237,-87.72971055100673",ALBANY PARK,"0","53542230.8191","0","14","14","0","0","39339.0164387"
22DT000929,2022-01-16,4057 W LAWRENCE ,Chicago,IL,TRANPORT,$0.00,"0","435511026","4057, West Lawrence Avenue, Mayfair, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",place,house,"41.968139802557666,-87.72979416629335",ALBANY PARK,"0","53542230.8191","0","14","14","0","0","39339.0164387"
22DT001036,2022-01-31,4401 N CHRISTIANA ,Chicago,IL,TRANPORT,$50.00,"0","24098282","4401, North Christiana Avenue, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",place,house,"41.961725,-87.711825",ALBANY PARK,"0","53542230.8191","0","14","14","0","0","39339.0164387"
22DT001036,2022-01-31,4401 N CHRISTIANA ,Chicago,IL,TRANPORT,$500.00,"0","24098282","4401, North Christiana Avenue, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",place,house,"41.961725,-87.711825",ALBANY PARK,"0","53542230.8191","0","14","14","0","0","39339.0164387"
22DT001311,2022-02-09,5001 N PULASKI RD,Chicago,IL,TRANPORT,$150.00,"0","162465204","ALDI, 5001, North Pulaski Road, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",shop,supermarket,"41.972901050000004,-87.72779574963579",ALBANY PARK,"0","53542230.8191","0","14","14","0","0","39339.0164387"
22DT001496,2022-02-15,3100 W WILSON ,Chicago,IL,TRANPORT,$500.00,"0","163944253","3100, West Wilson Avenue, Ravenswood Manor, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",building,yes,"41.96502615,-87.70622525",ALBANY PARK,"0","53542230.8191","0","14","14","0","0","39339.0164387"
22DT001493,2022-02-16,3334 W SUNNYSIDE ,Chicago,IL,TRANPORT,$150.00,"0","164645025","3334, West Sunnyside Avenue, Ravenswood Manor, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",place,house,"41.96304948609013,-87.71218157105996",ALBANY PARK,"0","53542230.8191","0","14","14","0","0","39339.0164387"
22DT001479,2022-02-25,2742 W MONTROSE ,Chicago,IL,TRANPORT,$50.00,"0","209476128","Ravenswood Manor Commons, 2742-2758, West Montrose Avenue, Ravenswood Manor, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",building,retail,"41.9615074,-87.69778039342033",ALBANY PARK,"0","53542230.8191","0","14","14","0","0","39339.0164387"
22DT001481,2022-02-25,4632 N KEDZIE ,Chicago,IL,TRANPORT,$150.00,"0","2274321342","Blanz Pantry, 4632, North Kedzie Avenue, Ravenswood Manor, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",shop,convenience,"41.9657014,-87.7087511",ALBANY PARK,"0","53542230.8191","0","14","14","0","0","39339.0164387"
22DT005530,2022-10-26,4616 N MONTICELLO ,Chicago,IL,TRANPORT,$0.00,"0","163949351","4616, North Monticello Avenue, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",building,yes,"41.96528615,-87.71966768567961",ALBANY PARK,"0","53542230.8191","0","14","14","0","0","39339.0164387"
23DT000411,2023-01-30,4800 N SPRINGFIELD ,Chicago,IL,TRANPORT,$150.00,"0","24083850","4800, North Springfield Avenue, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",place,house,"41.968388,-87.725712",ALBANY PARK,"0","53542230.8191","0","14","14","0","0","39339.0164387"
23DT000412,2023-01-30,3900 W LAWRENCE ,Chicago,IL,TRANPORT,$150.00,"0","162459788","3900-3914, West Lawrence Avenue, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",building,yes,"41.96853175,-87.72616664801814",ALBANY PARK,"0","53542230.8191","0","14","14","0","0","39339.0164387"
23DT000429,2023-01-30,4747 N TROY ST,Chicago,IL,TRANPORT,$150.00,"0","163950060","4747-4751, North Troy Street, Ravenswood Manor, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",building,yes,"41.96813495,-87.70688139403515",ALBANY PARK,"0","53542230.8191","0","14","14","0","0","39339.0164387"
23DT000563,2023-02-02,4500 N SPAULDING ,Chicago,IL,TRANPORT,$500.00,"0","163948036","Chicago Milal Church, 4500, North Spaulding Avenue, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60659, United States",amenity,place_of_worship,"41.96319415,-87.71123542446236",ALBANY PARK,"0","53542230.8191","0","14","14","0","0","39339.0164387"
23DT000564,2023-02-02,2959 W LAWRENCE ,Chicago,IL,TRANPORT,$100.00,"0","209476428","2959, West Lawrence Avenue, Ravenswood Manor, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",building,yes,"41.9682508,-87.70337020519088",ALBANY PARK,"0","53542230.8191","0","14","14","0","0","39339.0164387"
23DT000564,2023-02-02,2959 W LAWRENCE ,Chicago,IL,TRANPORT,$500.00,"0","209476428","2959, West Lawrence Avenue, Ravenswood Manor, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",building,yes,"41.9682508,-87.70337020519088",ALBANY PARK,"0","53542230.8191","0","14","14","0","0","39339.0164387"
21DT000673,2001-01-01,3226 N CICERO ,Chicago,IL,TRANPORT,$150.00,"0","431565010","3226, North Cicero Avenue, Grayland, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",place,house,"41.93912545527975,-87.74698577461093",PORTAGE PARK,"0","110196097.139","0","15","15","0","0","46520.6421377"
18DT002645,2018-11-29,4700 W MONTROSE ,Chicago,IL,TRANPORT,$110.00,"0","833866915","4700, West Montrose Avenue, Montrose, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",place,house,"41.96082812312988,-87.74554216955758",PORTAGE PARK,"0","110196097.139","0","15","15","0","0","46520.6421377"
19DS28555L,2018-11-29,4544 N LAPORTE AVE,Chicago,IL,STRTSAN,$50.00,"0","162702829","4544, North Laporte Avenue, Montrose, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",building,yes,"41.9638031,-87.75158297589408",PORTAGE PARK,"0","110196097.139","0","15","15","0","0","46520.6421377"
19DS41834L,2019-01-23,4415 N MILWAUKEE AVE,Chicago,IL,STRTSAN,$150.00,"0","279449860","4415, North Milwaukee Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",place,house,"41.960879408289614,-87.75455840681228",PORTAGE PARK,"0","110196097.139","0","15","15","0","0","46520.6421377"
19DT000407,2019-01-28,5501 W EDDY ,Chicago,IL,TRANPORT,$150.00,"0","682990058","5501, West Eddy Street, Martin Luther, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",place,house,"41.944911,-87.76443",PORTAGE PARK,"0","110196097.139","0","15","15","0","0","46520.6421377"
19DS42235L,2019-01-31,5558 W LELAND AVE,Chicago,IL,STRTSAN,$0.00,"0","24089215","5558, West Leland Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",place,house,"41.96559461056415,-87.7663755045144",PORTAGE PARK,"0","110196097.139","0","15","15","0","0","46520.6421377"
19DS42235L,2019-01-31,5558 W LELAND AVE,Chicago,IL,STRTSAN,$500.00,"0","24089215","5558, West Leland Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",place,house,"41.96559461056415,-87.7663755045144",PORTAGE PARK,"0","110196097.139","0","15","15","0","0","46520.6421377"
19DS45363L,2019-02-14,4762 N MILWAUKEE AVE,Chicago,IL,STRTSAN,$150.00,"0","162704426","4762, North Milwaukee Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",building,yes,"41.96702715,-87.76038488433593",PORTAGE PARK,"0","110196097.139","0","15","15","0","0","46520.6421377"
20DS74649L,2019-12-31,5422 W WINDSOR AVE,Chicago,IL,STRTSAN,$0.00,"0","162713360","5422, West Windsor Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",building,yes,"41.9635641,-87.76344778495896",PORTAGE PARK,"0","110196097.139","0","15","15","0","0","46520.6421377"
20DS74649L,2019-12-31,5422 W WINDSOR AVE,Chicago,IL,STRTSAN,$200.00,"0","162713360","5422, West Windsor Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",building,yes,"41.9635641,-87.76344778495896",PORTAGE PARK,"0","110196097.139","0","15","15","0","0","46520.6421377"
20DS75836L,2020-01-19,4901 W IRVING PARK RD,Chicago,IL,STRTSAN,$150.00,"0","5425340104","Retro Fitness, 4901, West Irving Park Road, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",leisure,fitness_centre,"41.9530835,-87.7503031",PORTAGE PARK,"0","110196097.139","0","15","15","0","0","46520.6421377"
20DT000495,2020-01-22,5555 W SUNNYSIDE ,Chicago,IL,TRANPORT,$500.00,"0","162714463","5555, West Sunnyside Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",building,yes,"41.962136,-87.76697045926062",PORTAGE PARK,"0","110196097.139","0","15","15","0","0","46520.6421377"
20DT000779,2020-02-07,5717 W MONTROSE ,Chicago,IL,TRANPORT,$0.00,"0","163179407","5717, West Montrose Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",building,yes,"41.96023325,-87.77040023547602",PORTAGE PARK,"0","110196097.139","0","15","15","0","0","46520.6421377"
20DT000779,2020-02-07,5717 W MONTROSE ,Chicago,IL,TRANPORT,$500.00,"0","163179407","5717, West Montrose Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",building,yes,"41.96023325,-87.77040023547602",PORTAGE PARK,"0","110196097.139","0","15","15","0","0","46520.6421377"
21DT000664,2021-02-05,3358 N CICERO ,Chicago,IL,TRANPORT,$0.00,"0","431565010","3358, North Cicero Avenue, Grayland, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",place,house,"41.94177288237044,-87.74705579057584",PORTAGE PARK,"0","110196097.139","0","15","15","0","0","46520.6421377"
21DT000672,2021-02-05,3300 N CICERO ,Chicago,IL,TRANPORT,$150.00,"0","431565010","3300, North Cicero Avenue, Grayland, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",place,house,"41.940773,-87.74703",PORTAGE PARK,"0","110196097.139","0","15","15","0","0","46520.6421377"
21DT001124,2021-02-20,5027 W LAWRENCE ,Chicago,IL,TRANPORT,$150.00,"0","162709231","BP Shop, 5027-5035, West Lawrence Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",shop,convenience,"41.967648,-87.75409632767654",PORTAGE PARK,"0","110196097.139","0","15","15","0","0","46520.6421377"
21DT001125,2021-02-20,5960 W LAWRENCE ,Chicago,IL,TRANPORT,$0.00,"0","163180282","J & J European Deli, 5960, West Lawrence Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",shop,deli,"41.967884749999996,-87.77681023120056",PORTAGE PARK,"0","110196097.139","0","15","15","0","0","46520.6421377"
21DT001125,2021-02-20,5960 W LAWRENCE ,Chicago,IL,TRANPORT,$500.00,"0","163180282","J & J European Deli, 5960, West Lawrence Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",shop,deli,"41.967884749999996,-87.77681023120056",PORTAGE PARK,"0","110196097.139","0","15","15","0","0","46520.6421377"
21DT000846,2021-02-24,3536 N CICERO ,Chicago,IL,TRANPORT,$150.00,"0","162640986","KFC, 3536, North Cicero Avenue, Grayland, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",amenity,fast_food,"41.945432499999995,-87.74747492620027",PORTAGE PARK,"0","110196097.139","0","15","15","0","0","46520.6421377"
22DS03558M,2022-01-11,4747 W GRACE ST,Chicago,IL,STRTSAN,$150.00,"0","162452953","4747, West Grace Street, Grayland, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",building,yes,"41.94958955,-87.74650009999999",PORTAGE PARK,"0","110196097.139","0","15","15","0","0","46520.6421377"
22DT001081,2022-01-30,5035 W LAWRENCE ,Chicago,IL,TRANPORT,$500.00,"0","162709231","BP Shop, 5027-5035, West Lawrence Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",shop,convenience,"41.967648,-87.75409632767654",PORTAGE PARK,"0","110196097.139","0","15","15","0","0","46520.6421377"
22DT001210,2022-02-08,5952 W ADDISON ST,Chicago,IL,TRANPORT,$0.00,"0","163166283","5952-5958, West Addison Street, Martin Luther, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",building,yes,"41.94597105,-87.77625074202746",PORTAGE PARK,"0","110196097.139","0","15","15","0","0","46520.6421377"
22DT005980,2022-12-15,3229 N CICERO ,Chicago,IL,TRANPORT,$0.00,"0","162436042","3215-3229, North Cicero Avenue, Grayland, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",building,yes,"41.93950865,-87.74663172567739",PORTAGE PARK,"0","110196097.139","0","15","15","0","0","46520.6421377"
19DT000717,2019-01-16,4133 W BERTEAU ,Chicago,IL,TRANPORT,$110.00,"0","162451668","4131-4133, West Berteau Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",building,yes,"41.957088,-87.73058781046032",IRVING PARK,"0","89611382.3106","0","16","16","0","0","49083.2240938"
20DT000496,2020-01-22,4543 W ADDISON ST,Chicago,IL,TRANPORT,$0.00,"0","162452460","4543, West Addison Street, Grayland, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",building,yes,"41.9459778,-87.74149173484861",IRVING PARK,"0","89611382.3106","0","16","16","0","0","49083.2240938"
20DT000496,2020-01-22,4543 W ADDISON ST,Chicago,IL,TRANPORT,$110.00,"0","162452460","4543, West Addison Street, Grayland, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",building,yes,"41.9459778,-87.74149173484861",IRVING PARK,"0","89611382.3106","0","16","16","0","0","49083.2240938"
20DT000496,2020-01-22,4543 W ADDISON ST,Chicago,IL,TRANPORT,$150.00,"0","162452460","4543, West Addison Street, Grayland, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",building,yes,"41.9459778,-87.74149173484861",IRVING PARK,"0","89611382.3106","0","16","16","0","0","49083.2240938"
20DT000498,2020-01-22,4555 W ADDISON ST,Chicago,IL,TRANPORT,$150.00,"0","162452465","4555-4559, West Addison Street, Grayland, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",building,yes,"41.9459404,-87.74181162397207",IRVING PARK,"0","89611382.3106","0","16","16","0","0","49083.2240938"
20DT001183,2020-02-27,3932 N MOZART ST,Chicago,IL,TRANPORT,$150.00,"0","209466650","3932, North Mozart Street, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",building,yes,"41.95311935,-87.6997541441691",IRVING PARK,"0","89611382.3106","0","16","16","0","0","49083.2240938"
21DS20255M,2021-02-03,2816 W IRVING PARK RD,Chicago,IL,STRTSAN,$50.00,"0","209464593","Shell, 2816, West Irving Park Road, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",amenity,fuel,"41.9541796,-87.6990868685082",IRVING PARK,"0","89611382.3106","0","16","16","0","0","49083.2240938"
21DS20295M,2021-02-04,2807 W IRVING PARK RD,Chicago,IL,STRTSAN,$0.00,"0","435320539","2807, West Irving Park Road, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",place,house,"41.953891,-87.69852942495494",IRVING PARK,"0","89611382.3106","0","16","16","0","0","49083.2240938"
21DT000881,2021-02-18,3149 W ADDISON ,Chicago,IL,TRANPORT,$150.00,"0","435543300","3149, West Addison Street, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",place,house,"41.946721,-87.70684191564524",IRVING PARK,"0","89611382.3106","0","16","16","0","0","49083.2240938"
21DT000881,2021-02-18,3149 W ADDISON ,Chicago,IL,TRANPORT,$500.00,"0","435543300","3149, West Addison Street, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",place,house,"41.946721,-87.70684191564524",IRVING PARK,"0","89611382.3106","0","16","16","0","0","49083.2240938"
21DT000928,2021-02-20,3244 W IRVING PARK ,Chicago,IL,TRANPORT,$150.00,"0","435319163","3244, West Irving Park Road, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",place,house,"41.95398100567696,-87.70959026187357",IRVING PARK,"0","89611382.3106","0","16","16","0","0","49083.2240938"
21DT000928,2021-02-20,3244 W IRVING PARK ,Chicago,IL,TRANPORT,$500.00,"0","435319163","3244, West Irving Park Road, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",place,house,"41.95398100567696,-87.70959026187357",IRVING PARK,"0","89611382.3106","0","16","16","0","0","49083.2240938"
21DT000929,2021-02-20,3232 W IRVING PARK ,Chicago,IL,TRANPORT,$150.00,"0","435319163","3232, West Irving Park Road, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",place,house,"41.95398267096702,-87.70943232263856",IRVING PARK,"0","89611382.3106","0","16","16","0","0","49083.2240938"
21DT000930,2021-02-20,1429 W IRVING PARK ,Chicago,IL,TRANPORT,$150.00,"0","435535153","West Irving Park Road, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",highway,primary,"41.9536413,-87.7240498",IRVING PARK,"0","89611382.3106","0","16","16","0","0","49083.2240938"
21DT000930,2021-02-20,1429 W IRVING PARK ,Chicago,IL,TRANPORT,$500.00,"0","435535153","West Irving Park Road, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",highway,primary,"41.9536413,-87.7240498",IRVING PARK,"0","89611382.3106","0","16","16","0","0","49083.2240938"
21DT000932,2021-02-20,1415 W IRVING PARK ,Chicago,IL,TRANPORT,$150.00,"0","10125458","Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",boundary,administrative,"41.953365,-87.7364471",IRVING PARK,"0","89611382.3106","0","16","16","0","0","49083.2240938"
