,address,lat,long,community,count_BAFCONP,count_POLICE,count_STRTSAN,count_TRANPORT,sum_BAFCONP,sum_POLICE,sum_STRTSAN,sum_TRANPORT,n_dockets,total_fines,dept
625,2706 W CHICAGO,41.895748,-87.69451279753096,WEST TOWN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
626,2711 N ORCHARD ST,41.93178790553499,-87.64644037497423,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
627,2717 W ARMITAGE,41.918176,-87.6486288,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
628,2719 N HARLEM,41.92968910276299,-87.80634487738294,MONTCLARE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
629,2720 S CANAL ST,41.84380575,-87.63851319324672,BRIDGEPORT,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
630,2724 N LEHMANN CT,41.93229765,-87.64385730927083,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
631,2724 W 51ST ST,41.8012191,-87.69261787013326,GAGE PARK,0,0,0,1,0.0,0.0,0.0,550.0,1,550.0,cdot
632,2725 N HARLEM,41.92976447071606,-87.80634749267469,MONTCLARE,0,0,0,1,0.0,0.0,0.0,600.0,1,600.0,cdot
633,2725 S ARCHER,41.843953549999995,-87.65265741842322,BRIDGEPORT,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
634,2729 W ARMITAGE,41.918176,-87.6486288,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
635,2731 N CICERO,41.93001934355883,-87.74642056758074,BELMONT CRAGIN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
636,2733 N LARAMIE,41.93062611828299,-87.75628121851011,BELMONT CRAGIN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
637,2735 W LE MOYNE ST,41.908323,-87.69598636305254,WEST TOWN,0,0,1,0,0.0,0.0,650.0,0.0,1,650.0,streets
638,2736 S WELLS,41.843493727812536,-87.63312874912607,ARMOUR SQUARE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
639,2739 N SOUTHPORT,41.9318277,-87.6632262,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
640,2741 N LARAMIE,41.93088575,-87.75607598305612,BELMONT CRAGIN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
641,2742 W MONTROSE,41.9615074,-87.69778039342033,ALBANY PARK,0,0,0,1,0.0,0.0,0.0,50.0,1,50.0,cdot
642,2746 N CLYBOURN,41.9290632,-87.67744506378264,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
643,2758 N MOZART ST,41.931421200261084,-87.69893738054807,LOGAN SQUARE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
644,2759 N MOZART,41.931424176910994,-87.69871732969976,LOGAN SQUARE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
645,2759 N OAK PARK,41.93073535,-87.79511437245927,MONTCLARE,0,0,0,1,0.0,0.0,0.0,600.0,1,600.0,cdot
646,2759 W ARMITAGE,41.91730715,-87.69703585587891,LOGAN SQUARE,0,0,0,2,0.0,0.0,0.0,1000.0,2,1000.0,cdot
647,2775 N ELSTON,41.93192745,-87.6869053884899,LOGAN SQUARE,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
648,2800 S ST LOUIS,41.840631099999996,-87.7125066,SOUTH LAWNDALE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
649,2800 S WALLACE,41.8434442,-87.64181000038673,BRIDGEPORT,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
650,2801 S PULASKI RD,41.84032005,-87.72423404744424,SOUTH LAWNDALE,0,0,0,1,0.0,0.0,0.0,600.0,1,600.0,cdot
651,2801 W 71ST ST,41.7642225,-87.69347947608236,CHICAGO LAWN,0,0,0,2,0.0,0.0,0.0,300.0,2,300.0,cdot
652,2801 W FULLERTON,41.92441515,-87.69780293991744,LOGAN SQUARE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
653,2806 N CICERO,41.932608479330696,-87.746746395839,BELMONT CRAGIN,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
654,2807 N CLYBOURN,41.93253011432512,-87.67831461169054,NORTH CENTER,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
655,2807 W IRVING PARK RD,41.953891,-87.69852942495494,IRVING PARK,0,0,2,0,0.0,0.0,150.0,0.0,2,150.0,streets
656,2810 W LOGAN,41.928104932637815,-87.69794119732076,LOGAN SQUARE,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
657,2816 W IRVING PARK RD,41.9541796,-87.6990868685082,IRVING PARK,0,0,1,0,0.0,0.0,50.0,0.0,1,50.0,streets
658,2819 N BURLING ST,41.933378399999995,-87.64742700093251,LAKE VIEW,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
659,2820 W 63RD ST,41.779186390792205,-87.6941939940105,CHICAGO LAWN,0,0,1,0,0.0,0.0,1100.0,0.0,1,1100.0,streets
660,2820 W LYNDALE ST,41.9226031,-87.69830258678344,LOGAN SQUARE,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
661,2822 W LYNDALE,41.9224969595463,-87.69856677341004,LOGAN SQUARE,0,0,0,1,0.0,0.0,0.0,110.0,1,110.0,cdot
662,2824 W ARMITAGE,41.9176933,-87.6982559,LOGAN SQUARE,0,0,0,1,0.0,0.0,0.0,50.0,1,50.0,cdot
663,2831 S MICHIGAN,41.842898074485504,-87.62367788440045,DOUGLAS,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
664,2834 W DIVERSEY,41.9323208,-87.69901871086675,AVONDALE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
665,2854 N ASHLAND,41.93288759316103,-87.6685233813067,LAKE VIEW,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
666,29 E BALBO,41.873016,-87.627216,LOOP,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
667,2900 N LINCOLN,41.93453205,-87.66173307562983,LAKE VIEW,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
668,2900 N RACINE,41.93449115,-87.65910366291601,LAKE VIEW,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
669,2902 N SEELEY AVE,41.934270549999994,-87.67968250053391,NORTH CENTER,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
670,2907 S UNION,41.84146105,-87.64364601750447,BRIDGEPORT,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
671,2910 W ARMITAGE,41.91785715,-87.699842397813,LOGAN SQUARE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
672,2914 W FULTON ST,41.88658233332568,-87.69936926716564,EAST GARFIELD PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
673,2916 W POPE JOHN PAUL II DR,41.815577655101805,-87.69766862450247,BRIGHTON PARK,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
674,2924 S LOOMIS,41.84099605,-87.65729439308959,BRIDGEPORT,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
675,2931 S LYMAN ST,41.840851,-87.65340366666668,BRIDGEPORT,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
676,2935 S LYMAN,41.840727650000005,-87.65336709121479,BRIDGEPORT,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
677,2948 N NARRAGANSETT,41.93427845,-87.78601564948946,BELMONT CRAGIN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
678,2950 N CICERO,41.9348907,-87.74701616328824,BELMONT CRAGIN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
679,2959 W LAWRENCE,41.9682508,-87.70337020519088,ALBANY PARK,0,0,0,1,0.0,0.0,0.0,600.0,1,600.0,cdot
680,2959 W WASHINGTON,41.88277486960946,-87.70021779482614,EAST GARFIELD PARK,0,0,0,1,0.0,0.0,0.0,110.0,1,110.0,cdot
681,2966 N LINCOLN,41.9357813,-87.6634696,LAKE VIEW,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
682,2997 S ARCHER,41.8399589,-87.66091644900223,BRIDGEPORT,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
683,3 E 51ST ST,41.802045061673915,-87.62491995815716,GRAND BOULEVARD,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
684,3 E WASHINGTON,41.883253,-87.6257014,LOOP,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
685,300 E 35TH ST,41.831287,-87.6189658859841,DOUGLAS,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
686,300 W WASHINGTON ST,41.882868,-88.210529,LOOP,0,0,1,0,0.0,0.0,650.0,0.0,1,650.0,streets
687,3000 S NORMAL,41.83983035,-87.63926635085438,BRIDGEPORT,0,0,0,1,0.0,0.0,0.0,50.0,1,50.0,cdot
688,3000 W DIVERSEY,41.932207,-87.702698,AVONDALE,0,0,0,1,0.0,0.0,0.0,50.0,1,50.0,cdot
689,3000 W WASHINGTON,41.882927,-87.701421,EAST GARFIELD PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
690,3008 N LINCOLN,41.93634725,-87.66439162679,LAKE VIEW,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
691,301 N CENTRAL AVE,41.8859566,-87.76460468020873,AUSTIN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
692,301 S LEAVITT ST,41.8774487,-87.68114355883586,NEAR WEST SIDE,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
693,301 W 23RD PL,41.8501073691276,-87.63494169798196,ARMOUR SQUARE,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
694,3015 N LINCOLN,41.93648664967809,-87.66405314954645,LAKE VIEW,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
695,3017 W FULLERTON AVE,41.9245183,-87.70308720682732,LOGAN SQUARE,0,0,1,0,0.0,0.0,450.0,0.0,1,450.0,streets
696,3019 N LINCOLN,41.9367812,-87.664244878479,LAKE VIEW,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
697,3020 N ASHLAND,41.9367292,-87.66891702884071,LAKE VIEW,0,0,0,3,0.0,0.0,0.0,800.0,3,800.0,cdot
698,3020 N LINCOLN,41.93646764913619,-87.66434404289275,LAKE VIEW,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
699,3023 W IRVING PARK RD,41.9535822,-87.70416208301458,IRVING PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
700,3033 N LINCOLN,41.9369726,-87.6646324,LAKE VIEW,0,0,0,2,0.0,0.0,0.0,150.0,2,150.0,cdot
701,3033 N WESTERN,41.9369297,-87.68761828963243,NORTH CENTER,0,0,0,1,0.0,0.0,0.0,600.0,1,600.0,cdot
702,3036 N LINCOLN,41.9367884,-87.665147,LAKE VIEW,0,0,0,2,0.0,0.0,0.0,1000.0,2,1000.0,cdot
703,3037 W POPE JOHN PAUL II DR,41.8152616,-87.70080447650602,BRIGHTON PARK,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
704,3041 W POPE JOHN PAUL II DR,41.815259499999996,-87.7009471064696,BRIGHTON PARK,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
705,3045 N SOUTHPORT,41.93749495,-87.66348063693079,LAKE VIEW,0,0,0,1,0.0,0.0,0.0,80.0,1,80.0,cdot
706,3050 N OAKLEY,41.9373433,-87.6858404889143,NORTH CENTER,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
707,3052 N LINCOLN,41.9370952,-87.66558393205496,LAKE VIEW,0,0,0,1,0.0,0.0,0.0,760.0,1,760.0,cdot
708,3053 N WESTERN,41.937386950000004,-87.6876249,NORTH CENTER,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
709,3058 N LINCOLN,41.9372539,-87.66561645299231,LAKE VIEW,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
710,3066 N LINCOLN,41.93722387229831,-87.66540190563079,LAKE VIEW,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
711,310 W 74TH PL,41.758684,-87.6545515,WEST ENGLEWOOD,0,0,0,1,0.0,0.0,0.0,550.0,1,550.0,cdot
712,3100 S INDIANA,41.838241,-87.622033,DOUGLAS,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
713,3100 W CERMAK RD,41.85201235,-87.70303675937564,SOUTH LAWNDALE,0,0,0,1,0.0,0.0,0.0,110.0,1,110.0,cdot
714,3100 W WILSON,41.96502615,-87.70622525,ALBANY PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
715,3110 W 61ST ST,41.78272092670012,-87.70120466499394,CHICAGO LAWN,0,0,0,6,0.0,0.0,0.0,0.0,6,0.0,cdot
716,3113 N CICERO,41.9375448,-87.74642582634732,BELMONT CRAGIN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
717,3114 W CARROLL,41.88781005,-87.70509008174265,EAST GARFIELD PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
718,3119 W IRVING PARK RD,41.95369415,-87.70651453096103,IRVING PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
719,3125 W CARROLL,41.88742395,-87.70464613531888,EAST GARFIELD PARK,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
720,3132 W ROOSEVELT RD,41.866499192416875,-87.70490493329204,NORTH LAWNDALE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
721,3139 N PAULINA ST,41.93898525,-87.67084220048187,LAKE VIEW,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
722,314 S CALIFORNIA,41.87681348639308,-87.69628618541363,EAST GARFIELD PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
723,314 W SCHILLER ST,41.9075367,-87.63736615,NEAR NORTH SIDE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
724,3142 N NARRAGANSETT,41.93755783031031,-87.78601906101034,BELMONT CRAGIN,0,0,0,1,0.0,0.0,0.0,50.0,1,50.0,cdot
725,3145 N NORDICA,41.93786645,-87.80229988466405,MONTCLARE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
726,3145 S CANAL ST,41.83709797988639,-87.63761796783558,BRIDGEPORT,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
727,3149 W ADDISON,41.946721,-87.70684191564524,IRVING PARK,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
728,315 S JEFFERSON ST,41.87773400075089,-87.64241754667185,NEAR WEST SIDE,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
729,315 W CHICAGO,41.8963581,-87.6364445,NEAR NORTH SIDE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
730,315 W LOCUST ST,41.89903539456638,-87.6364737477516,NEAR NORTH SIDE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
731,3150 N HARLEM,41.93748918149843,-87.80683991844842,DUNNING,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
732,3150 N SOUTHPORT,41.939158274802374,-87.66390848714872,LAKE VIEW,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
733,3158 S KING DR,41.7074253,-87.6137724,ROSELAND,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
734,3159 N SOUTHPORT,41.93963105,-87.66343519018812,LAKE VIEW,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
735,3159 W 51ST ST,41.8007522467794,-87.70287704408142,GAGE PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
736,3168 N LINCOLN,41.9390444078658,-87.66795034788916,LAKE VIEW,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
737,3172 W MONROE ST,41.87974025311573,-87.70519470261117,EAST GARFIELD PARK,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
738,318 E 35TH ST,41.83154305,-87.61850130048379,DOUGLAS,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
739,3180 N MILWAUKEE AVE,41.9386244,-87.72345431225077,AVONDALE,0,0,1,0,0.0,0.0,50.0,0.0,1,50.0,streets
740,3200 W DIVERSEY,41.9322187,-87.70764886487163,AVONDALE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
741,3200 W LAKE ST,41.8842876,-87.7062325,EAST GARFIELD PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
742,3201 W ADDISON,41.946421,-87.7081473,AVONDALE,0,0,0,2,0.0,0.0,0.0,650.0,2,650.0,cdot
743,3201 W ADDISON ST,41.946421,-87.7081473,AVONDALE,0,0,0,1,0.0,0.0,0.0,50.0,1,50.0,cdot
744,3201 W DIVERSEY,41.931947,-87.707593,LOGAN SQUARE,0,0,0,1,0.0,0.0,0.0,50.0,1,50.0,cdot
745,3207 W WASHINGTON,41.8825222,-87.70651979542666,EAST GARFIELD PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
746,3220 S SHIELDS,41.83592037895962,-87.63537315765447,ARMOUR SQUARE,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
747,3220 W WASHINGTON BLVD,41.8830303,-87.70703261170252,EAST GARFIELD PARK,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
748,3222 S CARPENTER ST,41.6818385,-87.6481296,WEST PULLMAN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
749,3222 W WASHINGTON BLVD,41.883062949999996,-87.70714119543786,EAST GARFIELD PARK,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
750,3224 W 55TH ST,41.7931667,-87.7279617,WEST ELSDON,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
751,3227 S CARPENTER ST,41.835155400000005,-87.65193630414285,BRIDGEPORT,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
752,3229 N CICERO,41.93950865,-87.74663172567739,PORTAGE PARK,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
753,3232 W IRVING PARK,41.95398267096702,-87.70943232263856,IRVING PARK,0,0,0,2,0.0,0.0,0.0,150.0,2,150.0,cdot
754,3232 W WALNUT ST,41.885466122327976,-87.70715396227986,EAST GARFIELD PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
755,3234 W WALNUT ST,41.885465442473475,-87.70720002242236,EAST GARFIELD PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
756,3235 N CALIFORNIA AVE,41.9399798881173,-87.69773280078478,AVONDALE,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
757,3236 W WALNUT ST,41.885464805759135,-87.70724608314373,EAST GARFIELD PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
758,3237 W ARMITAGE AVE,41.91723905,-87.70848807256209,LOGAN SQUARE,0,0,1,0,0.0,0.0,800.0,0.0,1,800.0,streets
759,3238 W 31ST ST,41.8372939603055,-87.70581417656494,SOUTH LAWNDALE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
760,3238 W WALNUT ST,41.8854642494572,-87.70729214494413,EAST GARFIELD PARK,0,0,1,1,0.0,0.0,1400.0,150.0,2,1550.0,cdot_and_streets
761,324 S CALIFORNIA,41.87661065254349,-87.69628109989176,EAST GARFIELD PARK,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
762,3240 N KARLOV AVE,41.93972450402225,-87.72976962507735,IRVING PARK,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
763,3244 W IRVING PARK,41.95398100567696,-87.70959026187357,IRVING PARK,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
764,3244 W WABANSIA,41.912178499999996,-87.70867259827884,HUMBOLDT PARK,0,0,0,1,0.0,0.0,0.0,100.0,1,100.0,cdot
765,3248 N KEDZIE,41.94077267335289,-87.70777490357544,AVONDALE,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
766,325 W EUGENIE ST,41.912679600000004,-87.63778169911242,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
767,3255 W 53RD ST,41.79705564926495,-87.70568149924829,GAGE PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
768,3258 N KEDZIE,41.94080073901553,-87.70777528766297,AVONDALE,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
769,326 W SCHILLER,41.907693570086394,-87.63785520601517,NEAR NORTH SIDE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
770,3269 S ARCHER,41.83430665,-87.67079760052292,MCKINLEY PARK,0,0,0,1,0.0,0.0,0.0,110.0,1,110.0,cdot
771,327 N ABERDEEN ST,41.887547049999995,-87.6541861566614,NEAR WEST SIDE,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
772,329 E 35TH ST,41.830902550000005,-87.61791026981903,DOUGLAS,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
773,329 W SCHILLER ST,41.90741545,-87.63774395089362,NEAR NORTH SIDE,0,0,0,1,0.0,0.0,0.0,110.0,1,110.0,cdot
774,3300 N CICERO,41.940773,-87.74703,PORTAGE PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
775,3301 N KARLOV AVE,41.941007,-87.729588,IRVING PARK,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
776,3301 S EMERALD,41.83429325,-87.64474135035593,BRIDGEPORT,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
777,3301 W IRVING PARK RD,41.953807,-87.710629,IRVING PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
778,3302 W WALNUT ST,41.88544326568866,-87.70876607961316,EAST GARFIELD PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
779,3303 N HOYNE,41.941570799999994,-87.68058403506134,NORTH CENTER,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
780,331 N HOMAN,41.88726675427205,-87.71108384962058,EAST GARFIELD PARK,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
781,3311 S ARCHER,41.83380201456501,-87.67190666664705,MCKINLEY PARK,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
782,3311 W WASHINGTON,41.882689994673164,-87.70820177768759,EAST GARFIELD PARK,0,0,0,3,0.0,0.0,0.0,1500.0,3,1500.0,cdot
783,3311 W WASHINGTON BLVD,41.882689994673164,-87.70820177768759,EAST GARFIELD PARK,0,0,1,0,0.0,0.0,1750.0,0.0,1,1750.0,streets
784,3317 S PRAIRIE,41.834323092878925,-87.62050356526285,DOUGLAS,0,0,0,1,0.0,0.0,0.0,110.0,1,110.0,cdot
785,3323 W ADDISON ST,41.94600295,-87.71114619323765,AVONDALE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
786,3324 W DIVERSEY,41.9322527,-87.71089309999999,AVONDALE,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
787,3328 S HALSTED,41.833958,-87.64639298568777,BRIDGEPORT,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
788,3328 W WALNUT ST,41.885434898186084,-87.70936486813694,EAST GARFIELD PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
789,3328 W WASHINGTON BLVD,41.88300135,-87.7097739053084,EAST GARFIELD PARK,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
790,3329 S LITUANICA,41.833924249999995,-87.64835414067846,BRIDGEPORT,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
791,3329 S MAY,41.83338945,-87.6543876646121,BRIDGEPORT,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
792,3332 W FOSTER,41.97579638761214,-87.71157531315134,NORTH PARK,0,0,0,2,0.0,0.0,0.0,300.0,2,300.0,cdot
793,3333 W ARMITAGE,41.9171209,-87.711505,LOGAN SQUARE,0,0,0,1,0.0,0.0,0.0,100.0,1,100.0,cdot
794,3334 W SUNNYSIDE,41.96304948609013,-87.71218157105996,ALBANY PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
795,3337 S MORGAN,41.83364225,-87.65073408113956,BRIDGEPORT,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
796,3342 W WALNUT ST,41.88543049558124,-87.70968729419756,EAST GARFIELD PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
797,3344 W WALNUT ST,41.885429866637686,-87.70973335506336,EAST GARFIELD PARK,0,0,0,1,0.0,0.0,0.0,200.0,1,200.0,cdot
798,3345 W WASHINGTON BLVD,41.88268390359897,-87.70877909179492,EAST GARFIELD PARK,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
799,3347 S CARPENTER,41.8329697,-87.6520027618932,BRIDGEPORT,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
800,3355 W 55TH ST,41.79336860456803,-87.70780921699469,GAGE PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
801,3356 N SHEFFIELD,41.9434223,-87.6544433204705,LAKE VIEW,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
802,3358 N CICERO,41.94177288237044,-87.74705579057584,PORTAGE PARK,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
803,338 N AVERS,41.886540167889166,-87.72263320580697,WEST GARFIELD PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
804,340 E 35TH ST,41.83118935197544,-87.61791692047072,DOUGLAS,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
805,3400 S PULASKI RD,41.8308371,-87.72493031638692,SOUTH LAWNDALE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
806,3400 S RACINE,41.830952,-87.655853,BRIDGEPORT,0,0,0,1,0.0,0.0,0.0,110.0,1,110.0,cdot
807,3400 W FULTON,41.886434,-87.711334,EAST GARFIELD PARK,0,0,0,1,0.0,0.0,0.0,550.0,1,550.0,cdot
808,3401 S MORGAN,41.83251355,-87.65077509925999,BRIDGEPORT,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
809,3407 W BELMONT,41.939078,-87.71286567508602,AVONDALE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
810,341 W 26TH ST,41.84528355,-87.63595302525894,ARMOUR SQUARE,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
811,3415 S ARCHER,41.83189515535589,-87.67501435009507,MCKINLEY PARK,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
812,343 E 79TH ST,41.7508974,-87.61621414167303,CHATHAM,0,0,1,0,0.0,0.0,50.0,0.0,1,50.0,streets
813,343 W 26TH ST,41.84528525,-87.63603015572033,ARMOUR SQUARE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
814,343 W 63RD ST,41.779837858158395,-87.63438774037404,ENGLEWOOD,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
