respondent,docket,violation_num,violation_date,hearing_date,violation_address,violation_desc,case_disposition,fine_amt,dept,cleaned_address,latlong,community,ward_1523,lat,long
"PEOPLES STADIUM PARKING MGT LLC, C/O RONALD A. SHUDNOW ",20DT001655,T000196046,2020-02-14,11/16/2020,1700 W MADISON ST,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,1700 W MADISON ST,"41.881499,-87.669471",NEAR WEST SIDE,27.0,41.881499,-87.669471
"PEOPLES STADIUM PARKING MGT LLC, C/O RONALD A. SHUDNOW ",20DT001655,T000196046,2020-02-14,3/16/2021,1700 W MADISON ST,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,1700 W MADISON ST,"41.881499,-87.669471",NEAR WEST SIDE,27.0,41.881499,-87.669471
"PEOPLES STADIUM PARKING MGT LLC, C/O RONALD A. SHUDNOW ",20DT001655,T000196046,2020-02-14,4/12/2021,1700 W MADISON ST,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,1700 W MADISON ST,"41.881499,-87.669471",NEAR WEST SIDE,27.0,41.881499,-87.669471
PEPPER CONSTRUCTION CO C/O THOMAS M O'LEARY ,20DT000566,T000181495,2020-01-21,5/18/2020,427 W CHICAGO ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,427 W CHICAGO,"41.896440197965724,-87.639333869316",NEAR NORTH SIDE,42.0,41.896440197965724,-87.639333869316
PEPPER CONSTRUCTION CO C/O THOMAS M O'LEARY ,20DT000566,T000181495,2020-01-21,7/20/2020,427 W CHICAGO ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,427 W CHICAGO,"41.896440197965724,-87.639333869316",NEAR NORTH SIDE,42.0,41.896440197965724,-87.639333869316
PEPPER CONSTRUCTION CO C/O THOMAS M O'LEARY ,20DT000566,T000181495,2020-01-21,9/21/2020,427 W CHICAGO ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,427 W CHICAGO,"41.896440197965724,-87.639333869316",NEAR NORTH SIDE,42.0,41.896440197965724,-87.639333869316
PEPPER CONSTRUCTION CO C/O THOMAS M O'LEARY ,20DT000566,T000181495,2020-01-21,11/23/2020,427 W CHICAGO ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,427 W CHICAGO,"41.896440197965724,-87.639333869316",NEAR NORTH SIDE,42.0,41.896440197965724,-87.639333869316
PEPPER CONSTRUCTION CO C/O THOMAS M O'LEARY ,20DT000566,T000181495,2020-01-21,1/11/2021,427 W CHICAGO ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,427 W CHICAGO,"41.896440197965724,-87.639333869316",NEAR NORTH SIDE,42.0,41.896440197965724,-87.639333869316
PEPPER CONSTRUCTION CO C/O THOMAS M O'LEARY ,20DT000566,T000181495,2020-01-21,3/15/2021,427 W CHICAGO ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,427 W CHICAGO,"41.896440197965724,-87.639333869316",NEAR NORTH SIDE,42.0,41.896440197965724,-87.639333869316
PEREZ RUBEN,23DS12223M,QTVWUHL,2023-01-27,5/25/2023,2413 W 59TH ST,10-8-180    Snow and ice removal.,Liable,0.0,STRTSAN,2413 W 59TH ST,"41.7863531,-87.68452177339168",CHICAGO LAWN,16.0,41.7863531,-87.68452177339168
PETRUSO SALVATORE,21DT001187,T000206597,2021-02-20,6/21/2021,2914 W FULTON ST,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,2914 W FULTON ST,"41.88658233332568,-87.69936926716564",EAST GARFIELD PARK,27.0,41.88658233332568,-87.69936926716564
PHILLIPS DEVON,20DT001252,T000193088,2020-02-14,4/6/2020,1929 W 87TH ST,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,1929 W 87TH ST,"41.73539245,-87.67146807351665",AUBURN GRESHAM,21.0,41.73539245,-87.67146807351665
PHILLIPS DEVON,20DT001252,T000193088,2020-02-14,6/8/2020,1929 W 87TH ST,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,1929 W 87TH ST,"41.73539245,-87.67146807351665",AUBURN GRESHAM,21.0,41.73539245,-87.67146807351665
PHILLIPS DEVON,20DT001252,T000193088,2020-02-14,8/10/2020,1929 W 87TH ST,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,1929 W 87TH ST,"41.73539245,-87.67146807351665",AUBURN GRESHAM,21.0,41.73539245,-87.67146807351665
PHILLIPS DEVON,20DT001252,T000193088,2020-02-14,10/19/2020,1929 W 87TH ST,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,1929 W 87TH ST,"41.73539245,-87.67146807351665",AUBURN GRESHAM,21.0,41.73539245,-87.67146807351665
PIZZA HUT ,22DT001530,T000211981,2022-01-27,8/8/2022,1600 E 89TH ST,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,1600 E 89TH ST,"41.733424,-87.584975",CALUMET HEIGHTS,8.0,41.733424,-87.584975
PORTIS LEROY,20DT001082,T000193086,2020-02-14,4/6/2020,1921 W 87TH ST,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,1921 W 87TH ST,"41.7353704,-87.6711910267612",AUBURN GRESHAM,21.0,41.7353704,-87.6711910267612
PORTIS LEROY,20DT001082,T000193086,2020-02-14,6/8/2020,1921 W 87TH ST,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,1921 W 87TH ST,"41.7353704,-87.6711910267612",AUBURN GRESHAM,21.0,41.7353704,-87.6711910267612
PORTIS LEROY,20DT001082,T000193086,2020-02-14,8/10/2020,1921 W 87TH ST,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,1921 W 87TH ST,"41.7353704,-87.6711910267612",AUBURN GRESHAM,21.0,41.7353704,-87.6711910267612
PORTIS LEROY,20DT001082,T000193086,2020-02-14,10/19/2020,1921 W 87TH ST,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,1921 W 87TH ST,"41.7353704,-87.6711910267612",AUBURN GRESHAM,21.0,41.7353704,-87.6711910267612
"PP P11 2, LLC C/O PANGEA VENTURES, LLC ",21DS19333M,QTUFPWL,2021-02-11,7/7/2021,7055 S ST LAWRENCE AVE,10-8-180    Snow and ice removal.,Non-Suit,0.0,STRTSAN,7055 S ST LAWRENCE AVE,"41.76797982492789,-87.61037096434308",GREATER GRAND CROSSING,6.0,41.76797982492789,-87.61037096434308
"PRAIRIE MORTGAGE COMPANY, C/O DIANE MARSHALL ",22DT001577,T000207375,2022-02-03,5/2/2022,4342 S CHAMPLAIN ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,4342 S CHAMPLAIN,"41.8154473,-87.61068996727272",GRAND BOULEVARD,4.0,41.8154473,-87.61068996727272
"PRAIRIE MORTGAGE COMPANY, C/O DIANNE N MARSHALL ",21DT001057,T000207155,2021-02-18,5/24/2021,618 E BOWEN ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,618 E BOWEN,"41.81972575,-87.61099550379728",GRAND BOULEVARD,4.0,41.81972575,-87.61099550379728
PREMIER CONSULTANT GROUP INC. C/O TIFFANY WEBB ,22DS04211M,QTU5B8L,2022-02-09,6/21/2022,5742 S CARPENTER ST,10-8-180    Snow and ice removal.,Dismissed (DWP),0.0,STRTSAN,5742 S CARPENTER ST,"41.789780438122094,-87.65122829498561",ENGLEWOOD,16.0,41.789780438122094,-87.65122829498561
PRIME QUEST MANAGEMENT LLC C/O ELI STEFANSKY ,20DT000491,T000194912,2020-01-24,5/18/2020,6314 N SACRAMENTO ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,6314 N SACRAMENTO,"41.99597301597818,-87.70455264703382",WEST RIDGE,50.0,41.99597301597818,-87.70455264703382
PRIME QUEST MANAGEMENT LLC C/O ELI STEFANSKY ,20DT000491,T000194912,2020-01-24,7/20/2020,6314 N SACRAMENTO ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,6314 N SACRAMENTO,"41.99597301597818,-87.70455264703382",WEST RIDGE,50.0,41.99597301597818,-87.70455264703382
PRIME QUEST MANAGEMENT LLC C/O ELI STEFANSKY ,20DT000491,T000194912,2020-01-24,9/21/2020,6314 N SACRAMENTO ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,6314 N SACRAMENTO,"41.99597301597818,-87.70455264703382",WEST RIDGE,50.0,41.99597301597818,-87.70455264703382
PRIME QUEST MANAGEMENT LLC C/O ELI STEFANSKY ,20DT000491,T000194912,2020-01-24,11/23/2020,6314 N SACRAMENTO ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,6314 N SACRAMENTO,"41.99597301597818,-87.70455264703382",WEST RIDGE,50.0,41.99597301597818,-87.70455264703382
"PRINCIPAL SERVICES TRUST CO, C/O ILLINOIS CORPORATION SERVICE C ",21DT000558,T000207071,2021-02-03,3/29/2021,4219 S CHAMPLAIN ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,4219 S CHAMPLAIN,"41.81799875,-87.61018111617875",GRAND BOULEVARD,4.0,41.81799875,-87.61018111617875
"PRIVATE HOLDINGS II, INC. C/O ANASTAS SHKURTI ",22DS04176M,QTU49FL,2022-02-07,4/28/2022,6301 S WESTERN AVE,10-8-180    Snow and ice removal.,Non-Suit,0.0,STRTSAN,6301 S WESTERN AVE,"41.778536,-87.683512",CHICAGO LAWN,16.0,41.778536,-87.683512
"PROFUSION FOODS INC, C/O KUO LIANG CHEN ",22DT001342,T000211972,2022-01-27,5/9/2022,6107 S HARLEM ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,6107 S HARLEM,"41.779870907609144,-87.80090259324945",CLEARING,23.0,41.779870907609144,-87.80090259324945
PROGROUP DEVELOPMENT INC C/O PAUL J. KULAS ,19DT005843,T000193741,2019-08-08,12/23/2019,1615 N FAIRFIELD ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,1615 N FAIRFIELD,"41.910617,-87.695662",WEST TOWN,1.0,41.910617,-87.695662
PROGROUP DEVELOPMENT INC C/O PAUL J. KULAS ,19DT005843,T000193741,2019-08-08,1/27/2020,1615 N FAIRFIELD ,10-8-180    Snow and ice removal.,Liable,0.0,TRANPORT,1615 N FAIRFIELD,"41.910617,-87.695662",WEST TOWN,1.0,41.910617,-87.695662
PROPECTIVE PARKING SERVICE CORP C/O ALLEN PERL ,20DT001336,T000193407,2020-02-28,4/13/2020,4601 W ARMITAGE ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,4601 W ARMITAGE,"41.916806300000005,-87.74194597420404",BELMONT CRAGIN,36.0,41.916806300000005,-87.74194597420404
PROPECTIVE PARKING SERVICE CORP C/O ALLEN PERL ,20DT001336,T000193407,2020-02-28,6/15/2020,4601 W ARMITAGE ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,4601 W ARMITAGE,"41.916806300000005,-87.74194597420404",BELMONT CRAGIN,36.0,41.916806300000005,-87.74194597420404
PROPECTIVE PARKING SERVICE CORP C/O ALLEN PERL ,20DT001336,T000193407,2020-02-28,8/17/2020,4601 W ARMITAGE ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,4601 W ARMITAGE,"41.916806300000005,-87.74194597420404",BELMONT CRAGIN,36.0,41.916806300000005,-87.74194597420404
PROPECTIVE PARKING SERVICE CORP C/O ALLEN PERL ,20DT001336,T000193407,2020-02-28,10/19/2020,4601 W ARMITAGE ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,4601 W ARMITAGE,"41.916806300000005,-87.74194597420404",BELMONT CRAGIN,36.0,41.916806300000005,-87.74194597420404
PROPECTIVE PARKING SERVICE CORP C/O ALLEN PERL ,20DT001336,T000193407,2020-02-28,12/21/2020,4601 W ARMITAGE ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,4601 W ARMITAGE,"41.916806300000005,-87.74194597420404",BELMONT CRAGIN,36.0,41.916806300000005,-87.74194597420404
PROPECTIVE PARKING SERVICE CORP C/O ALLEN PERL ,20DT001336,T000193407,2020-02-28,2/8/2021,4601 W ARMITAGE ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,4601 W ARMITAGE,"41.916806300000005,-87.74194597420404",BELMONT CRAGIN,36.0,41.916806300000005,-87.74194597420404
PS OF ILLINOIS LLC C/O DONALD J RUSS JR ,20DT000693,T000193930,2020-02-11,3/23/2020,947 W VAN BUREN ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,947 W VAN BUREN,"41.876705487726376,-87.65038451710174",NEAR WEST SIDE,25.0,41.876705487726376,-87.65038451710174
PS OF ILLINOIS LLC C/O DONALD J RUSS JR ,20DT000693,T000193930,2020-02-11,6/1/2020,947 W VAN BUREN ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,947 W VAN BUREN,"41.876705487726376,-87.65038451710174",NEAR WEST SIDE,25.0,41.876705487726376,-87.65038451710174
PS OF ILLINOIS LLC C/O DONALD J RUSS JR ,20DT000693,T000193930,2020-02-11,8/3/2020,947 W VAN BUREN ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,947 W VAN BUREN,"41.876705487726376,-87.65038451710174",NEAR WEST SIDE,25.0,41.876705487726376,-87.65038451710174
PS OF ILLINOIS LLC C/O DONALD J RUSS JR ,20DT000693,T000193930,2020-02-11,10/5/2020,947 W VAN BUREN ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,947 W VAN BUREN,"41.876705487726376,-87.65038451710174",NEAR WEST SIDE,25.0,41.876705487726376,-87.65038451710174
PS OF ILLINOIS LLC C/O DONALD J RUSS JR ,20DT000693,T000193930,2020-02-11,12/7/2020,947 W VAN BUREN ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,947 W VAN BUREN,"41.876705487726376,-87.65038451710174",NEAR WEST SIDE,25.0,41.876705487726376,-87.65038451710174
"PS ORANGECO INC, C/O ILLINOIS CORPORATION SERVICE C ",21DT002769,T000213579,2021-02-02,8/16/2021,7157 W 59TH ST,10-8-180    Snow and ice removal.,Not Liable,0.0,TRANPORT,7157 W 59TH ST,"41.78462412788791,-87.80019600163995",CLEARING,23.0,41.78462412788791,-87.80019600163995
"PUBLIC BUILDING COMMISSION OF CHICAGO c/o CARINA E. SANCHEZ, EXECUTIVE DIRECTOR ",20DS77386L,277386L,2020-02-07,5/18/2020,5000 S WOLCOTT AVE,10-8-180    Snow and ice removal.,Continuance,0.0,STRTSAN,5000 S WOLCOTT AVE,"41.802946,-87.672207",NEW CITY,20.0,41.802946,-87.672207
"PUBLIC BUILDING COMMISSION OF CHICAGO c/o CARINA E. SANCHEZ, EXECUTIVE DIRECTOR ",20DS77386L,277386L,2020-02-07,7/20/2020,5000 S WOLCOTT AVE,10-8-180    Snow and ice removal.,Non-Suit,0.0,STRTSAN,5000 S WOLCOTT AVE,"41.802946,-87.672207",NEW CITY,20.0,41.802946,-87.672207
PUBLIC STORAGE ,20DT000693,T000193930,2020-02-11,3/23/2020,947 W VAN BUREN ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,947 W VAN BUREN,"41.876705487726376,-87.65038451710174",NEAR WEST SIDE,25.0,41.876705487726376,-87.65038451710174
PUBLIC STORAGE ,20DT000693,T000193930,2020-02-11,6/1/2020,947 W VAN BUREN ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,947 W VAN BUREN,"41.876705487726376,-87.65038451710174",NEAR WEST SIDE,25.0,41.876705487726376,-87.65038451710174
PUBLIC STORAGE ,20DT000693,T000193930,2020-02-11,8/3/2020,947 W VAN BUREN ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,947 W VAN BUREN,"41.876705487726376,-87.65038451710174",NEAR WEST SIDE,25.0,41.876705487726376,-87.65038451710174
PUBLIC STORAGE ,20DT000693,T000193930,2020-02-11,10/5/2020,947 W VAN BUREN ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,947 W VAN BUREN,"41.876705487726376,-87.65038451710174",NEAR WEST SIDE,25.0,41.876705487726376,-87.65038451710174
PUBLIC STORAGE ,20DT000693,T000193930,2020-02-11,12/7/2020,947 W VAN BUREN ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,947 W VAN BUREN,"41.876705487726376,-87.65038451710174",NEAR WEST SIDE,25.0,41.876705487726376,-87.65038451710174
PULIMOOTIL ASA,22DS04165M,QTU48YL,2022-02-05,3/16/2022,2000 W 69TH ST,10-8-180    Snow and ice removal.,Liable,0.0,STRTSAN,2000 W 69TH ST,"41.768521,-87.673792",WEST ENGLEWOOD,16.0,41.768521,-87.673792
PULIOS J,22DT000773,T000212935,2022-01-12,5/23/2022,2902 N SEELEY ST,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,2902 N SEELEY AVE,"41.934270549999994,-87.67968250053391",NORTH CENTER,32.0,41.934270549999994,-87.67968250053391
PUSKARZ JOHN,22DT001208,T000212406,2022-02-07,4/11/2022,2415 N NEWCASTLE ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,2415 N NEWCASTLE,"41.92420625,-87.79594416190476",MONTCLARE,36.0,41.92420625,-87.79594416190476
"QCD FINANCIAL, LLC c/o DARIA BALINA ",20DS78654L,278654L,2020-02-28,3/26/2020,5013 S WINCHESTER AVE,10-8-180    Snow and ice removal.,Continuance,0.0,STRTSAN,5013 S WINCHESTER AVE,"41.802651873466125,-87.67321679696319",NEW CITY,15.0,41.802651873466125,-87.67321679696319
"QCD FINANCIAL, LLC c/o DARIA BALINA ",20DS78654L,278654L,2020-02-28,5/28/2020,5013 S WINCHESTER AVE,10-8-180    Snow and ice removal.,Continuance,0.0,STRTSAN,5013 S WINCHESTER AVE,"41.802651873466125,-87.67321679696319",NEW CITY,15.0,41.802651873466125,-87.67321679696319
"QCD FINANCIAL, LLC c/o DARIA BALINA ",20DS78654L,278654L,2020-02-28,7/30/2020,5013 S WINCHESTER AVE,10-8-180    Snow and ice removal.,Non-Suit,0.0,STRTSAN,5013 S WINCHESTER AVE,"41.802651873466125,-87.67321679696319",NEW CITY,15.0,41.802651873466125,-87.67321679696319
QIAN SUN AND MIN ZHANG ,21DT001108,T000207178,2021-02-26,5/3/2021,2059 N KENMORE ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,2059 N KENMORE,"41.9197896,-87.6542418472031",LINCOLN PARK,43.0,41.9197896,-87.6542418472031
QIAO HANYA,21DT001094,T000206576,2021-02-19,6/7/2021,3619 S NORMAL ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,3619 S NORMAL,"41.82821575,-87.63862449999999",BRIDGEPORT,11.0,41.82821575,-87.63862449999999
QUALITY LAND DEVELOPMENT INC ,20DT000518,T000195401,2020-01-24,3/9/2020,4917 S CHAMPLAIN ,10-8-180    Snow and ice removal.,Liable,0.0,TRANPORT,4917 S CHAMPLAIN,"41.8052521,-87.60978780599305",GRAND BOULEVARD,4.0,41.8052521,-87.60978780599305
QUAM II LP ,22DT001482,T000202005,2022-02-26,4/25/2022,3232 W IRVING PARK ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,3232 W IRVING PARK,"41.95398267096702,-87.70943232263856",IRVING PARK,33.0,41.95398267096702,-87.70943232263856
QUAT PATRICK,22DT001594,T000201984,2022-03-01,8/8/2022,2021 N OAKLEY ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,2021 N OAKLEY,"41.91795624865196,-87.68485829180973",LOGAN SQUARE,32.0,41.91795624865196,-87.68485829180973
RAHMAN MOHAMMED,20DT000855,T000192419,2020-02-07,3/30/2020,8301 S ELIZABETH ST,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,8301 S ELIZABETH ST,"41.7430568,-87.65441675030844",AUBURN GRESHAM,21.0,41.7430568,-87.65441675030844
RAHMAN MOHAMMED,20DT000855,T000192419,2020-02-07,6/1/2020,8301 S ELIZABETH ST,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,8301 S ELIZABETH ST,"41.7430568,-87.65441675030844",AUBURN GRESHAM,21.0,41.7430568,-87.65441675030844
RAHMAN MOHAMMED,20DT000855,T000192419,2020-02-07,8/3/2020,8301 S ELIZABETH ST,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,8301 S ELIZABETH ST,"41.7430568,-87.65441675030844",AUBURN GRESHAM,21.0,41.7430568,-87.65441675030844
RAHMAN MOHAMMED,20DT000855,T000192419,2020-02-07,10/5/2020,8301 S ELIZABETH ST,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,8301 S ELIZABETH ST,"41.7430568,-87.65441675030844",AUBURN GRESHAM,21.0,41.7430568,-87.65441675030844
RAHMAN MOHAMMED,20DT000855,T000192419,2020-02-07,12/7/2020,8301 S ELIZABETH ST,10-8-180    Snow and ice removal.,Liable,0.0,TRANPORT,8301 S ELIZABETH ST,"41.7430568,-87.65441675030844",AUBURN GRESHAM,21.0,41.7430568,-87.65441675030844
RAKOCZY JANUSZ,20DS74649L,274649L,2019-12-31,2/18/2020,5422 W WINDSOR AVE,10-8-180    Snow and ice removal.,Liable,0.0,STRTSAN,5422 W WINDSOR AVE,"41.9635641,-87.76344778495896",PORTAGE PARK,45.0,41.9635641,-87.76344778495896
RAKOCZY KATARZYNA,20DS74649L,274649L,2019-12-31,2/18/2020,5422 W WINDSOR AVE,10-8-180    Snow and ice removal.,Liable,0.0,STRTSAN,5422 W WINDSOR AVE,"41.9635641,-87.76344778495896",PORTAGE PARK,45.0,41.9635641,-87.76344778495896
"RB RESOLUTION PROPERTIES, LLC-MG SERIES c/o STEVEN J. COLOMPOS ",20DS76169L,276169L,2020-01-22,3/3/2020,1756 W 48TH ST,10-8-180    Snow and ice removal.,Non-Suit,0.0,STRTSAN,1756 W 48TH ST,"41.80682238755404,-87.6693940006026",NEW CITY,15.0,41.80682238755404,-87.6693940006026
"RB SIGNS AND DESIGN, INC. C/O DENNIS A PARKER CPA ",20DT000496,T000194345,2020-01-22,3/30/2020,4543 W ADDISON ST,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,4543 W ADDISON ST,"41.9459778,-87.74149173484861",IRVING PARK,30.0,41.9459778,-87.74149173484861
"RB SIGNS AND DESIGN, INC. C/O DENNIS A PARKER CPA ",20DT000496,T000194345,2020-01-22,6/1/2020,4543 W ADDISON ST,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,4543 W ADDISON ST,"41.9459778,-87.74149173484861",IRVING PARK,30.0,41.9459778,-87.74149173484861
"RB SIGNS AND DESIGN, INC. C/O DENNIS A PARKER CPA ",20DT000496,T000194345,2020-01-22,8/3/2020,4543 W ADDISON ST,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,4543 W ADDISON ST,"41.9459778,-87.74149173484861",IRVING PARK,30.0,41.9459778,-87.74149173484861
"RB SIGNS AND DESIGN, INC. C/O DENNIS A PARKER CPA ",20DT000496,T000194345,2020-01-22,9/14/2020,4543 W ADDISON ST,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,4543 W ADDISON ST,"41.9459778,-87.74149173484861",IRVING PARK,30.0,41.9459778,-87.74149173484861
RED TOP PARKING INC C/O DELORES SECOR ,20DT001651,T000196042,2020-02-14,5/4/2020,1901 W WASHINGTON ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,1901 W WASHINGTON,"41.88295455,-87.6744971761637",NEAR WEST SIDE,27.0,41.88295455,-87.6744971761637
RED TOP PARKING INC C/O DELORES SECOR ,20DT001651,T000196042,2020-02-14,7/6/2020,1901 W WASHINGTON ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,1901 W WASHINGTON,"41.88295455,-87.6744971761637",NEAR WEST SIDE,27.0,41.88295455,-87.6744971761637
RED TOP PARKING INC C/O DELORES SECOR ,20DT001651,T000196042,2020-02-14,9/14/2020,1901 W WASHINGTON ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,1901 W WASHINGTON,"41.88295455,-87.6744971761637",NEAR WEST SIDE,27.0,41.88295455,-87.6744971761637
RED TOP PARKING INC C/O DELORES SECOR ,20DT001651,T000196042,2020-02-14,11/16/2020,1901 W WASHINGTON ,10-8-180    Snow and ice removal.,Liable,0.0,TRANPORT,1901 W WASHINGTON,"41.88295455,-87.6744971761637",NEAR WEST SIDE,27.0,41.88295455,-87.6744971761637
"REDZOVIC JIU JITSU ONLINE LLC, C/O ANTHONY MONACO ",22DT001091,T000205047,2022-02-07,5/16/2022,4908 N LINCOLN ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,4908 N LINCOLN,"41.97099505,-87.69032770004941",LINCOLN SQUARE,40.0,41.97099505,-87.69032770004941
REGISTERED HOMEOWNER ,21CP002213,P005839171,2021-02-05,3/5/2021,6451 S HONORE ST ,10-8-180    Snow and ice removal.,Not Liable,0.0,POLICE,6451 S HONORE ST,"41.7760891,-87.66992835786802",WEST ENGLEWOOD,15.0,41.7760891,-87.66992835786802
REGISTERED PROPERTY OWNER ,22CP001810,P005810875,2022-02-03,4/13/2022,6654 S LOOMIS ST,10-8-180    Snow and ice removal.,Non-Suit,0.0,POLICE,6654 S LOOMIS ST,"41.6812454,-87.6566394",WEST PULLMAN,34.0,41.6812454,-87.6566394
REGISTER HOMEOWNER ,20CP005520,P005775023,2020-01-24,3/30/2020,2139 W 72ND PL,10-8-180    Snow and ice removal.,Continuance,0.0,POLICE,2139 W 72ND PL,"41.76181925,-87.67742349070922",WEST ENGLEWOOD,17.0,41.76181925,-87.67742349070922
REGISTER HOMEOWNER ,20CP005520,P005775023,2020-01-24,6/1/2020,2139 W 72ND PL,10-8-180    Snow and ice removal.,Continuance,0.0,POLICE,2139 W 72ND PL,"41.76181925,-87.67742349070922",WEST ENGLEWOOD,17.0,41.76181925,-87.67742349070922
REGISTER HOMEOWNER ,20CP005520,P005775023,2020-01-24,8/3/2020,2139 W 72ND PL,10-8-180    Snow and ice removal.,Continuance,0.0,POLICE,2139 W 72ND PL,"41.76181925,-87.67742349070922",WEST ENGLEWOOD,17.0,41.76181925,-87.67742349070922
REGISTER HOMEOWNER ,20CP005520,P005775023,2020-01-24,10/5/2020,2139 W 72ND PL,10-8-180    Snow and ice removal.,Continuance,0.0,POLICE,2139 W 72ND PL,"41.76181925,-87.67742349070922",WEST ENGLEWOOD,17.0,41.76181925,-87.67742349070922
REGISTER HOMEOWNER ,20CP005520,P005775023,2020-01-24,12/7/2020,2139 W 72ND PL,10-8-180    Snow and ice removal.,Continuance,0.0,POLICE,2139 W 72ND PL,"41.76181925,-87.67742349070922",WEST ENGLEWOOD,17.0,41.76181925,-87.67742349070922
REGISTER HOMEOWNER ,20CP005520,P005775023,2020-01-24,2/8/2021,2139 W 72ND PL,10-8-180    Snow and ice removal.,Not Liable,0.0,POLICE,2139 W 72ND PL,"41.76181925,-87.67742349070922",WEST ENGLEWOOD,17.0,41.76181925,-87.67742349070922
