,Docket Number,Violation Date,Violation Address,Issuing Department Code,Imposed Fine Detailed,year,month,date,season,City,State,Cleaned Address,Corrected
650,21DS20811M,2021-02-20,6701 S RACINE AVE,STRTSAN,150.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,6701 S RACINE AVE,
651,21DS20811M,2021-02-20,6701 S RACINE AVE,STRTSAN,250.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,6701 S RACINE AVE,
652,21DS20821M,2021-02-26,4324 S DREXEL BLVD,STRTSAN,0.0,2021,2,2021-02-26,2020-2021,Chicago,Illinois,4324 S DREXEL BLVD,
653,21DS20821M,2021-02-26,4324 S DREXEL BLVD,STRTSAN,150.0,2021,2,2021-02-26,2020-2021,Chicago,Illinois,4324 S DREXEL BLVD,
654,21DS20826M,2021-02-24,2807 W IRVING PARK RD,STRTSAN,150.0,2021,2,2021-02-24,2020-2021,Chicago,Illinois,2807 W IRVING PARK RD,
655,21DS47172M,2021-10-08,6215 S MORGAN ST,STRTSAN,100.0,2021,10,2021-10-08,2021-2022,Chicago,Illinois,6215 S MORGAN ST,
656,21DT00012A,2021-02-20,5840 W 63RD ST,TRANPORT,100.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,5840 W 63RD ST,
657,21DT00012A,2021-02-20,5840 W 63RD ST,TRANPORT,500.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,5840 W 63RD ST,
658,21DT000171,2021-01-07,3531 W CORTLAND,TRANPORT,150.0,2021,1,2021-01-07,2020-2021,Chicago,Illinois,3531 W CORTLAND,
659,21DT00018A,2021-02-20,2801 W 71ST ST,TRANPORT,150.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,2801 W 71ST ST,
660,21DT00020A,2021-02-20,8721 S COTTAGE GROVE AVE,TRANPORT,150.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,8721 S COTTAGE GROVE AVE,
661,21DT00020A,2021-02-20,8721 S COTTAGE GROVE AVE,TRANPORT,500.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,8721 S COTTAGE GROVE AVE,
662,21DT00021A,2021-02-20,7101 S ASHLAND AVE,TRANPORT,0.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,7101 S ASHLAND AVE,
663,21DT00021A,2021-02-20,7101 S ASHLAND AVE,TRANPORT,110.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,7101 S ASHLAND AVE,
664,21DT00022A,2021-02-20,8700 S ASHLAND AVE,TRANPORT,500.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,8700 S ASHLAND AVE,
665,21DT000231,2021-01-27,6560 W FULLERTON,TRANPORT,150.0,2021,1,2021-01-27,2020-2021,Chicago,Illinois,6560 W FULLERTON,
666,21DT000231,2021-01-27,6560 W FULLERTON,TRANPORT,500.0,2021,1,2021-01-27,2020-2021,Chicago,Illinois,6560 W FULLERTON,
667,21DT00023A,2021-02-20,7059 S ASHLAND AVE,TRANPORT,110.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,7059 S ASHLAND AVE,
668,21DT00023A,2021-02-20,7059 S ASHLAND AVE,TRANPORT,150.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,7059 S ASHLAND AVE,
669,21DT00024A,2021-02-20,6900 S ASHLAND AVE,TRANPORT,110.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,6900 S ASHLAND AVE,
670,21DT00024A,2021-02-20,6900 S ASHLAND AVE,TRANPORT,150.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,6900 S ASHLAND AVE,
671,21DT00025A,2021-02-20,659 S HALSTED ST,TRANPORT,150.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,659 S HALSTED ST,
672,21DT00025A,2021-02-20,659 S HALSTED ST,TRANPORT,500.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,659 S HALSTED ST,
673,21DT00026A,2021-02-20,801 W GARFIELD BLVD,TRANPORT,150.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,801 W GARFIELD BLVD,
674,21DT00027A,2021-02-20,5101 S HALSTED ST,TRANPORT,150.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,5101 S HALSTED ST,
675,21DT00028A,2021-02-20,401 E 87TH ST,TRANPORT,0.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,401 E 87TH ST,
676,21DT00028A,2021-02-20,401 E 87TH ST,TRANPORT,150.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,401 E 87TH ST,
677,21DT00029A,2021-02-20,810 W 59TH ST,TRANPORT,150.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,810 W 59TH ST,
678,21DT00030A,2021-02-20,5101 S ASHLAND AVE,TRANPORT,150.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,5101 S ASHLAND AVE,
679,21DT00031A,2021-02-20,347 E 95TH ST,TRANPORT,150.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,347 E 95TH ST,
680,21DT00031A,2021-02-20,347 E 95TH ST,TRANPORT,500.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,347 E 95TH ST,
681,21DT000329,2021-01-29,2150 N KENMORE,TRANPORT,150.0,2021,1,2021-01-29,2020-2021,Chicago,Illinois,2150 N KENMORE,
682,21DT00032A,2021-02-20,400 E 95TH ST,TRANPORT,500.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,400 E 95TH ST,
683,21DT000330,2021-01-29,2633 N HALSTED ST,TRANPORT,150.0,2021,1,2021-01-29,2020-2021,Chicago,Illinois,2633 N HALSTED ST,
684,21DT000331,2021-01-29,2120 N SEMINARY,TRANPORT,150.0,2021,1,2021-01-29,2020-2021,Chicago,Illinois,2120 N SEMINARY,
685,21DT000332,2021-01-29,535 W WRIGHTWOOD,TRANPORT,50.0,2021,1,2021-01-29,2020-2021,Chicago,Illinois,535 W WRIGHTWOOD,
686,21DT000333,2021-01-27,62 E CERMAK RD,TRANPORT,500.0,2021,1,2021-01-27,2020-2021,Chicago,Illinois,62 E CERMAK RD,
687,21DT000334,2021-01-27,515 E PERSHING RD,TRANPORT,100.0,2021,1,2021-01-27,2020-2021,Chicago,Illinois,515 E PERSHING RD,
688,21DT000334,2021-01-27,515 E PERSHING RD,TRANPORT,500.0,2021,1,2021-01-27,2020-2021,Chicago,Illinois,515 E PERSHING RD,
689,21DT000335,2021-01-28,1707 S NEWBERRY,TRANPORT,50.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,1707 S NEWBERRY,
690,21DT000338,2021-01-28,125 E 21ST ST,TRANPORT,500.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,125 E 21ST ST,
691,21DT000339,2021-01-28,800 W 34TH ST,TRANPORT,500.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,800 W 34TH ST,
692,21DT00033A,2021-02-20,9510 S CONSTANCE AVE,TRANPORT,0.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,9510 S CONSTANCE AVE,
693,21DT00033A,2021-02-20,9510 S CONSTANCE AVE,TRANPORT,500.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,9510 S CONSTANCE AVE,
694,21DT000340,2021-01-28,849 N DEARBORN ST,TRANPORT,150.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,849 N DEARBORN ST,
695,21DT000341,2021-01-28,67 W SCHILLER ST,TRANPORT,50.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,67 W SCHILLER ST,
696,21DT000342,2021-01-28,2137 N MAGNOLIA,TRANPORT,500.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,2137 N MAGNOLIA,
697,21DT000345,2021-01-22,3227 S CARPENTER ST,TRANPORT,150.0,2021,1,2021-01-22,2020-2021,Chicago,Illinois,3227 S CARPENTER ST,
698,21DT000346,2021-01-29,1132 W DICKENS,TRANPORT,500.0,2021,1,2021-01-29,2020-2021,Chicago,Illinois,1132 W DICKENS,
699,21DT00034A,2021-02-20,8336 S ASHLAND AVE,TRANPORT,0.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,8336 S ASHLAND AVE,
700,21DT00034A,2021-02-20,8336 S ASHLAND AVE,TRANPORT,500.0,2021,2,2021-02-20,2020-2021,Chicago,Illinois,8336 S ASHLAND AVE,
701,21DT000366,2021-01-28,2150 W CONCORD PL,TRANPORT,500.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,2150 W CONCORD PL,
702,21DT000367,2021-01-28,1552 N DAYTON ST,TRANPORT,110.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,1552 N DAYTON ST,
703,21DT000367,2021-01-28,1552 N DAYTON ST,TRANPORT,150.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,1552 N DAYTON ST,
704,21DT000368,2021-01-28,1340 W RANDOLPH ST,TRANPORT,150.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,1340 W RANDOLPH ST,
705,21DT000369,2021-01-28,812 W ADAMS ST,TRANPORT,0.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,812 W ADAMS ST,
706,21DT000369,2021-01-28,812 W ADAMS ST,TRANPORT,150.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,812 W ADAMS ST,
707,21DT000369,2021-01-28,812 W ADAMS ST,TRANPORT,500.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,812 W ADAMS ST,
708,21DT000370,2021-01-28,777 W CHICAGO,TRANPORT,500.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,777 W CHICAGO,
709,21DT000371,2021-01-28,1198 N MONTICELLO,TRANPORT,0.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,1198 N MONTICELLO,
710,21DT000371,2021-01-28,1198 N MONTICELLO,TRANPORT,150.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,1198 N MONTICELLO,
711,21DT000371,2021-01-28,1198 N MONTICELLO,TRANPORT,500.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,1198 N MONTICELLO,
712,21DT000372,2021-01-28,3601 W GRAND,TRANPORT,110.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,3601 W GRAND AVE,True
713,21DT000373,2021-01-28,1272 W MADISON ST,TRANPORT,150.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,1272 W MADISON ST,
714,21DT000374,2021-01-28,130 S HALSTED ST,TRANPORT,500.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,130 S HALSTED ST,
715,21DT000375,2021-01-28,1002 W LAKE ST,TRANPORT,0.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,1002 W LAKE ST,
716,21DT000375,2021-01-28,1002 W LAKE ST,TRANPORT,500.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,1002 W LAKE ST,
717,21DT000376,2021-01-28,1000 W LAKE ST,TRANPORT,0.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,1000 W LAKE ST,
718,21DT000376,2021-01-28,1000 W LAKE ST,TRANPORT,500.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,1000 W LAKE ST,
719,21DT000377,2021-01-28,863 N ORLEANS ST,TRANPORT,110.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,863 N ORLEANS ST,
720,21DT000378,2021-01-22,921 W FULTON MARKET,TRANPORT,50.0,2021,1,2021-01-22,2020-2021,Chicago,Illinois,921 W FULTON MARKET,
721,21DT000379,2021-01-25,2525 N GREENVIEW,TRANPORT,0.0,2021,1,2021-01-25,2020-2021,Chicago,Illinois,2525 N GREENVIEW,
722,21DT000379,2021-01-25,2525 N GREENVIEW,TRANPORT,150.0,2021,1,2021-01-25,2020-2021,Chicago,Illinois,2525 N GREENVIEW,
723,21DT000380,2021-01-25,1445 W LILL,TRANPORT,0.0,2021,1,2021-01-25,2020-2021,Chicago,Illinois,1445 W LILL,
724,21DT000380,2021-01-25,1445 W LILL,TRANPORT,150.0,2021,1,2021-01-25,2020-2021,Chicago,Illinois,1445 W LILL,
725,21DT000381,2021-01-21,77 E ELM ST,TRANPORT,150.0,2021,1,2021-01-21,2020-2021,Chicago,Illinois,77 E ELM ST,
726,21DT000383,2021-01-20,260 N HOYNE,TRANPORT,110.0,2021,1,2021-01-20,2020-2021,Chicago,Illinois,260 N HOYNE,
727,21DT000384,2021-01-21,2206 N KENMORE,TRANPORT,0.0,2021,1,2021-01-21,2020-2021,Chicago,Illinois,2206 N KENMORE,
728,21DT000384,2021-01-21,2206 N KENMORE,TRANPORT,150.0,2021,1,2021-01-21,2020-2021,Chicago,Illinois,2206 N KENMORE,
729,21DT000385,2021-01-21,2200 N KENMORE,TRANPORT,50.0,2021,1,2021-01-21,2020-2021,Chicago,Illinois,2200 N KENMORE,
730,21DT000385,2021-01-21,2200 N KENMORE,TRANPORT,150.0,2021,1,2021-01-21,2020-2021,Chicago,Illinois,2200 N KENMORE,
731,21DT000389,2021-01-28,1421 E 67TH PL,TRANPORT,500.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,1421 E 67TH PL,
732,21DT000390,2021-01-29,7047 S CRANDON,TRANPORT,110.0,2021,1,2021-01-29,2020-2021,Chicago,Illinois,7047 S CRANDON,
733,21DT000392,2021-01-28,5505 S KEDZIE,TRANPORT,500.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,5505 S KEDZIE,
734,21DT000393,2021-01-28,7549 S JEFFERY,TRANPORT,110.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,7549 S JEFFERY,
735,21DT000440,2021-01-22,1351 W ROSCOE ST,TRANPORT,500.0,2021,1,2021-01-22,2020-2021,Chicago,Illinois,1351 W ROSCOE ST,
736,21DT000459,2021-02-01,7929 S STATE ST,TRANPORT,110.0,2021,2,2021-02-01,2020-2021,Chicago,Illinois,7929 S STATE ST,
737,21DT000459,2021-02-01,7929 S STATE ST,TRANPORT,150.0,2021,2,2021-02-01,2020-2021,Chicago,Illinois,7929 S STATE ST,
738,21DT000460,2021-02-01,7754 S EAST END,TRANPORT,500.0,2021,2,2021-02-01,2020-2021,Chicago,Illinois,7754 S EAST END,
739,21DT000463,2021-02-02,644 W SCHUBERT,TRANPORT,500.0,2021,2,2021-02-02,2020-2021,Chicago,Illinois,644 W SCHUBERT,
740,21DT000464,2021-02-02,449 W FULLERTON,TRANPORT,500.0,2021,2,2021-02-02,2020-2021,Chicago,Illinois,449 W FULLERTON,
741,21DT000465,2021-02-02,435 W DIVERSEY,TRANPORT,500.0,2021,2,2021-02-02,2020-2021,Chicago,Illinois,435 W DIVERSEY,
742,21DT000466,2021-02-02,433 W DIVERSEY,TRANPORT,150.0,2021,2,2021-02-02,2020-2021,Chicago,Illinois,433 W DIVERSEY,
743,21DT000467,2021-02-02,2661 N ORCHARD ST,TRANPORT,500.0,2021,2,2021-02-02,2020-2021,Chicago,Illinois,2661 N ORCHARD ST,
744,21DT000468,2021-02-02,2461 N GENEVA,TRANPORT,0.0,2021,2,2021-02-02,2020-2021,Chicago,Illinois,2461 N GENEVA,
745,21DT000468,2021-02-02,2461 N GENEVA,TRANPORT,500.0,2021,2,2021-02-02,2020-2021,Chicago,Illinois,2461 N GENEVA,
746,21DT000469,2021-02-02,2456 N RACINE,TRANPORT,150.0,2021,2,2021-02-02,2020-2021,Chicago,Illinois,2456 N RACINE,
747,21DT000470,2021-02-02,2223 N BISSELL ST,TRANPORT,0.0,2021,2,2021-02-02,2020-2021,Chicago,Illinois,2223 N BISSELL ST,
748,21DT000471,2021-02-02,625 W DEMING PL,TRANPORT,500.0,2021,2,2021-02-02,2020-2021,Chicago,Illinois,625 W DEMING PL,
749,21DT000472,2021-11-27,152 E ONTARIO ST,TRANPORT,150.0,2021,11,2021-11-27,2021-2022,Chicago,Illinois,152 E ONTARIO ST,
750,21DT000473,2021-01-26,627 W RANDOLPH ST,TRANPORT,500.0,2021,1,2021-01-26,2020-2021,Chicago,Illinois,627 W RANDOLPH ST,
751,21DT000474,2021-01-26,21 W RANDOLPH ST,TRANPORT,150.0,2021,1,2021-01-26,2020-2021,Chicago,Illinois,21 W RANDOLPH ST,
752,21DT000475,2021-01-29,100 E CHESTNUT ST,TRANPORT,50.0,2021,1,2021-01-29,2020-2021,Chicago,Illinois,100 E CHESTNUT ST,
753,21DT000475,2021-01-29,100 E CHESTNUT ST,TRANPORT,500.0,2021,1,2021-01-29,2020-2021,Chicago,Illinois,100 E CHESTNUT ST,
754,21DT000476,2021-01-28,3601 S LAKE PARK,TRANPORT,110.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,3601 S LAKE PARK AVE,True
755,21DT000477,2021-02-22,2997 S ARCHER,TRANPORT,150.0,2021,2,2021-02-22,2020-2021,Chicago,Illinois,2997 S ARCHER,
756,21DT000478,2021-01-28,3317 S PRAIRIE,TRANPORT,110.0,2021,1,2021-01-28,2020-2021,Chicago,Illinois,3317 S PRAIRIE,
757,21DT000479,2021-01-26,410 S WABASH,TRANPORT,500.0,2021,1,2021-01-26,2020-2021,Chicago,Illinois,410 S WABASH,
758,21DT000480,2021-02-01,410 S WABASH,TRANPORT,500.0,2021,2,2021-02-01,2020-2021,Chicago,Illinois,410 S WABASH,
759,21DT000482,2021-01-27,455 N MCCLURG CT,TRANPORT,500.0,2021,1,2021-01-27,2020-2021,Chicago,Illinois,455 N MCCLURG CT,
760,21DT000483,2021-01-27,20 W ONTARIO ST,TRANPORT,150.0,2021,1,2021-01-27,2020-2021,Chicago,Illinois,20 W ONTARIO ST,
761,21DT000484,2021-01-29,7 W HURON ST,TRANPORT,110.0,2021,1,2021-01-29,2020-2021,Chicago,Illinois,7 W HURON ST,
762,21DT000485,2021-01-29,4355 S COTTAGE GROVE,TRANPORT,150.0,2021,1,2021-01-29,2020-2021,Chicago,Illinois,4355 S COTTAGE GROVE,
763,21DT000486,2021-01-29,114 N ABERDEEN ST,TRANPORT,500.0,2021,1,2021-01-29,2020-2021,Chicago,Illinois,114 N ABERDEEN ST,
764,21DT000488,2021-01-29,636 S FINANCIAL PL,TRANPORT,150.0,2021,1,2021-01-29,2020-2021,Chicago,Illinois,636 S FINANCIAL PL,
765,21DT000488,2021-01-29,636 S FINANCIAL PL,TRANPORT,500.0,2021,1,2021-01-29,2020-2021,Chicago,Illinois,636 S FINANCIAL PL,
766,21DT000489,2021-01-29,114 N ABERDEEN ST,TRANPORT,80.0,2021,1,2021-01-29,2020-2021,Chicago,Illinois,114 N ABERDEEN ST,
767,21DT000489,2021-01-29,114 N ABERDEEN ST,TRANPORT,150.0,2021,1,2021-01-29,2020-2021,Chicago,Illinois,114 N ABERDEEN ST,
768,21DT000490,2021-02-01,2500 S STATE ST,TRANPORT,0.0,2021,2,2021-02-01,2020-2021,Chicago,Illinois,2500 S STATE ST,
769,21DT000490,2021-02-01,2500 S STATE ST,TRANPORT,500.0,2021,2,2021-02-01,2020-2021,Chicago,Illinois,2500 S STATE ST,
770,21DT000491,2021-01-29,1935 S MICHIGAN,TRANPORT,500.0,2021,1,2021-01-29,2020-2021,Chicago,Illinois,1935 S MICHIGAN,
771,21DT000492,2021-01-29,4405 S PRINCETON,TRANPORT,500.0,2021,1,2021-01-29,2020-2021,Chicago,Illinois,4405 S PRINCETON,
772,21DT000493,2021-01-29,3658 S PRAIRIE,TRANPORT,500.0,2021,1,2021-01-29,2020-2021,Chicago,Illinois,3658 S PRAIRIE,
773,21DT000494,2021-01-29,1925 S MICHIGAN,TRANPORT,0.0,2021,1,2021-01-29,2020-2021,Chicago,Illinois,1925 S MICHIGAN,
774,21DT000494,2021-01-29,1925 S MICHIGAN,TRANPORT,500.0,2021,1,2021-01-29,2020-2021,Chicago,Illinois,1925 S MICHIGAN,
775,21DT000495,2021-01-29,45 E ROOSEVELT RD,TRANPORT,500.0,2021,1,2021-01-29,2020-2021,Chicago,Illinois,45 E ROOSEVELT RD,
776,21DT000496,2021-02-01,1354 S WABASH,TRANPORT,150.0,2021,2,2021-02-01,2020-2021,Chicago,Illinois,1354 S WABASH,
777,21DT000497,2021-02-02,124 E 37TH ST,TRANPORT,150.0,2021,2,2021-02-02,2020-2021,Chicago,Illinois,124 E 37TH ST,
778,21DT000499,2021-02-02,506 W DEMING PL,TRANPORT,150.0,2021,2,2021-02-02,2020-2021,Chicago,Illinois,506 W DEMING PL,
779,21DT000500,2021-02-02,2518 N CLARK ST,TRANPORT,500.0,2021,2,2021-02-02,2020-2021,Chicago,Illinois,2518 N CLARK ST,
780,21DT000501,2021-02-01,1732 N CLYBOURN,TRANPORT,150.0,2021,2,2021-02-01,2020-2021,Chicago,Illinois,1732 N CLYBOURN,
781,21DT000502,2021-02-01,1738 N CLYBOURN,TRANPORT,500.0,2021,2,2021-02-01,2020-2021,Chicago,Illinois,1738 N CLYBOURN,
782,21DT000503,2021-02-01,1133 N WINCHESTER,TRANPORT,500.0,2021,2,2021-02-01,2020-2021,Chicago,Illinois,1133 N WINCHESTER,
783,21DT000504,2021-02-01,951 N WINCHESTER,TRANPORT,150.0,2021,2,2021-02-01,2020-2021,Chicago,Illinois,951 N WINCHESTER,
784,21DT000505,2021-02-01,1252 N DICKENS,TRANPORT,500.0,2021,2,2021-02-01,2020-2021,Chicago,Illinois,1252 W DICKENS,True
785,21DT000506,2021-02-02,4158 S CALUMET,TRANPORT,50.0,2021,2,2021-02-02,2020-2021,Chicago,Illinois,4158 S CALUMET,
786,21DT000507,2021-02-02,3145 S CANAL ST,TRANPORT,500.0,2021,2,2021-02-02,2020-2021,Chicago,Illinois,3145 S CANAL ST,
787,21DT000509,2021-01-29,1900 S MICHIGAN,TRANPORT,500.0,2021,1,2021-01-29,2020-2021,Chicago,Illinois,1900 S MICHIGAN,
788,21DT000510,2021-01-29,4925 S DR MARTIN LU DR,TRANPORT,500.0,2021,1,2021-01-29,2020-2021,Chicago,Illinois,4925 S DR MARTIN LUTHER KING JR DR,True
789,21DT000511,2021-02-01,2546 S FEDERAL ST,TRANPORT,110.0,2021,2,2021-02-01,2020-2021,Chicago,Illinois,2546 S FEDERAL ST,
790,21DT000511,2021-02-01,2546 S FEDERAL ST,TRANPORT,150.0,2021,2,2021-02-01,2020-2021,Chicago,Illinois,2546 S FEDERAL ST,
791,21DT000512,2021-01-29,888 S MICHIGAN,TRANPORT,500.0,2021,1,2021-01-29,2020-2021,Chicago,Illinois,888 S MICHIGAN,
792,21DT000513,2021-02-01,142 W HUBBARD ST,TRANPORT,500.0,2021,2,2021-02-01,2020-2021,Chicago,Illinois,142 W HUBBARD ST,
793,21DT000514,2021-02-01,164 E GRAND,TRANPORT,0.0,2021,2,2021-02-01,2020-2021,Chicago,Illinois,164 E GRAND AVE,True
794,21DT000514,2021-02-01,164 E GRAND,TRANPORT,500.0,2021,2,2021-02-01,2020-2021,Chicago,Illinois,164 E GRAND AVE,True
795,21DT000515,2021-02-05,2654 N BURLING ST,TRANPORT,500.0,2021,2,2021-02-05,2020-2021,Chicago,Illinois,2654 N BURLING ST,
796,21DT000516,2021-02-05,2654 N BURLING ST,TRANPORT,150.0,2021,2,2021-02-05,2020-2021,Chicago,Illinois,2654 N BURLING ST,
797,21DT000517,2021-02-05,2338 N CLEVELAND,TRANPORT,110.0,2021,2,2021-02-05,2020-2021,Chicago,Illinois,2338 N CLEVELAND,
798,21DT000517,2021-02-05,2338 N CLEVELAND,TRANPORT,500.0,2021,2,2021-02-05,2020-2021,Chicago,Illinois,2338 N CLEVELAND,
799,21DT000518,2021-02-05,2101 N LINCOLN,TRANPORT,150.0,2021,2,2021-02-05,2020-2021,Chicago,Illinois,2101 N LINCOLN,
800,21DT000519,2021-02-05,1969 N LINCOLN,TRANPORT,0.0,2021,2,2021-02-05,2020-2021,Chicago,Illinois,1969 N LINCOLN,
801,21DT000520,2021-02-06,2059 N KENMORE,TRANPORT,0.0,2021,2,2021-02-06,2020-2021,Chicago,Illinois,2059 N KENMORE,
802,21DT000520,2021-02-06,2059 N KENMORE,TRANPORT,500.0,2021,2,2021-02-06,2020-2021,Chicago,Illinois,2059 N KENMORE,
803,21DT000521,2021-02-06,1939 N HUDSON,TRANPORT,500.0,2021,2,2021-02-06,2020-2021,Chicago,Illinois,1939 N HUDSON,
804,21DT000522,2021-02-06,1670 N BISSELL ST,TRANPORT,0.0,2021,2,2021-02-06,2020-2021,Chicago,Illinois,1670 N BISSELL ST,
805,21DT000522,2021-02-06,1670 N BISSELL ST,TRANPORT,500.0,2021,2,2021-02-06,2020-2021,Chicago,Illinois,1670 N BISSELL ST,
806,21DT000523,2021-02-06,1730 N BISSEELL ST,TRANPORT,0.0,2021,2,2021-02-06,2020-2021,Chicago,Illinois,1730 N BISSELL ST,True
807,21DT000523,2021-02-06,1730 N BISSEELL ST,TRANPORT,500.0,2021,2,2021-02-06,2020-2021,Chicago,Illinois,1730 N BISSELL ST,True
808,21DT000524,2021-02-03,347 E 43RD ST,TRANPORT,0.0,2021,2,2021-02-03,2020-2021,Chicago,Illinois,347 E 43RD ST,
809,21DT000524,2021-02-03,347 E 43RD ST,TRANPORT,500.0,2021,2,2021-02-03,2020-2021,Chicago,Illinois,347 E 43RD ST,
810,21DT000525,2021-02-03,530 E 44TH PL,TRANPORT,500.0,2021,2,2021-02-03,2020-2021,Chicago,Illinois,530 E 44TH PL,
811,21DT000526,2021-02-03,539 E 44TH PL,TRANPORT,500.0,2021,2,2021-02-03,2020-2021,Chicago,Illinois,539 E 44TH PL,
812,21DT000527,2021-02-03,517 E 44TH PL,TRANPORT,150.0,2021,2,2021-02-03,2020-2021,Chicago,Illinois,517 E 44TH PL,
813,21DT000528,2021-02-05,445 W 29TH ST,TRANPORT,100.0,2021,2,2021-02-05,2020-2021,Chicago,Illinois,445 W 29TH ST,
814,21DT000529,2021-02-05,1935 S MICHIGAN,TRANPORT,150.0,2021,2,2021-02-05,2020-2021,Chicago,Illinois,1935 S MICHIGAN,
815,21DT000530,2021-02-05,3601 W GRAND,TRANPORT,150.0,2021,2,2021-02-05,2020-2021,Chicago,Illinois,3601 W GRAND AVE,True
816,21DT000531,2021-02-05,3637 W DIVISION ST,TRANPORT,150.0,2021,2,2021-02-05,2020-2021,Chicago,Illinois,3637 W DIVISION ST,
817,21DT000532,2021-02-05,618 N RIDGEWAY,TRANPORT,0.0,2021,2,2021-02-05,2020-2021,Chicago,Illinois,618 N RIDGEWAY,
818,21DT000533,2021-02-02,20 W ONTARIO ST,TRANPORT,0.0,2021,2,2021-02-02,2020-2021,Chicago,Illinois,20 W ONTARIO ST,
819,21DT000533,2021-02-02,20 W ONTARIO ST,TRANPORT,500.0,2021,2,2021-02-02,2020-2021,Chicago,Illinois,20 W ONTARIO ST,
820,21DT000534,2021-02-02,149 N DES PLAINES ST,TRANPORT,0.0,2021,2,2021-02-02,2020-2021,Chicago,Illinois,149 N DESPLAINES ST,True
821,21DT000534,2021-02-02,149 N DES PLAINES ST,TRANPORT,150.0,2021,2,2021-02-02,2020-2021,Chicago,Illinois,149 N DESPLAINES ST,True
822,21DT000534,2021-02-02,149 N DES PLAINES ST,TRANPORT,500.0,2021,2,2021-02-02,2020-2021,Chicago,Illinois,149 N DESPLAINES ST,True
823,21DT000535,2021-02-02,4926 S CHAMPLAIN,TRANPORT,500.0,2021,2,2021-02-02,2020-2021,Chicago,Illinois,4926 S CHAMPLAIN,
824,21DT000536,2021-02-02,4917 S CHAMPLAIN,TRANPORT,150.0,2021,2,2021-02-02,2020-2021,Chicago,Illinois,4917 S CHAMPLAIN,
825,21DT000537,2021-02-01,562 E OAKWOOD,TRANPORT,200.0,2021,2,2021-02-01,2020-2021,Chicago,Illinois,562 E OAKWOOD,
826,21DT000537,2021-02-01,562 E OAKWOOD,TRANPORT,500.0,2021,2,2021-02-01,2020-2021,Chicago,Illinois,562 E OAKWOOD,
